Title,Ratings,Votings,Duration,Genre
328. Green Bones,7.7, (181),1h 36m,Crime
329. Vrutos,8.4, (9),1h 40m,Crime
333. Bangkok Dog,5.1, (136),1h 25m,Crime
334. Saindhav,5.1, (1.6K),2h 18m,Crime
335. The Desperate Chase,5.6, (57),1h 50m,Crime
336. Where Is Gilgamesh?,9.0, (605),1h 30m,Crime
337. Gangs of Godavari,5.0, (903),2h 45m,Crime
338. Silence 2: The Night Owl Bar Shootout,6.2, (1.9K),2h 22m,Crime
339. Bars,5.8, (23),2h 15m,Crime
340. The Murder of Sandra Rivett,6.2, (144),1h 30m,Crime
341. Octopus with Broken Arms,6.2, (186),1h 49m,Crime
342. Kondal,5.4, (766),2h 27m,Crime
343. Yalakunni,8.9, (166),2h 15m,Crime
344. DNA,5.1, (210),2h 36m,Crime
345. Kiss of the Con Queen,7.5, (27),1h 57m,Crime
346. Bond of Justice: Kizuna Part I - Encounter,6.1, (17),1h 32m,Crime
347. Oru Nodi,6.7, (503),2h 8m,Crime
348. Bastar: The Naxal Story,6.4, (3.3K),2h 4m,Crime
349. Formed Police Unit,4.6, (474),2h,Crime
350. Rakshana,5.5, (1.1K),2h 19m,Crime
351. Cursed in Baja,7.7, (20),1h 20m,Crime
352. Road to Terzetto,7.4, (29),1h 36m,Crime
354. The Moon Thieves,6.2, (235),1h 48m,Crime
355. Suspicion,3.6, (206),1h 55m,Crime
356. Nasha Jurm Aur Gangsters,6.9, (2.4K),2h 17m,Crime
358. Tòkunbò,3.9, (292),1h 53m,Crime
360. Pathological: The Lies of Joran van der Sloot,6.5, (344),1h 33m,Crime
361. Pattaya Heat,5.6, (221),1h 57m,Crime
362. Piano Love,5.2, (13),1h 36m,Crime
363. State of Silence,6.5, (109),1h 20m,Crime
364. Shivam Bhaje,7.9, (3K),2h 1m,Crime
365. Chameleon,5.8, (31),2h 13m,Crime
366. Angry Squad: Civil Servants & Seven Swindlers,8.1, (37),2h,Crime
367. Kingdom Reign,8.3, (36),1h 59m,Crime
368. Remedy,4.1, (261),1h 22m,Crime
370. The Donor,9.0, (9),23m,Crime
371. Nastupit leto,7.4, (20),1h 34m,Crime
372. Breaking the Silence: The Maria Soledad Case,6.4, (515),1h 35m,Crime
374. Hunt the Wicked,5.3, (108),1h 42m,Crime
375. Hit List,5.5, (310),2h 5m,Crime
376. Chitram Choodara,4.6, (15),2h 7m,Crime
378. Cafe 404,7.1, (34),1h 33m,Crime
379. Remember Us,6.2, (38),1h 36m,Crime
382. Second Life,6.8, (47),1h 45m,Crime
384. Reloaded 2,8.0, (1K),45m,Crime
385. Hain,2.9, (45),1h 35m,Crime
386. The Worst Man in London,5.7, (146),2h 7m,Crime
387. Rob N Roll,6.1, (1.5K),1h 38m,Crime
388. Raktaksha,8.4, (1.4K),1h 58m,Crime
389. Money No Enough 3,6.0, (263),2h 18m,Crime
391. Searching for Amani,7.9, (31),1h 20m,Crime
392. Case of Kondana,5.8, (576),2h 23m,Crime
395. Supplier Shankara,9.3, (70),2h 43m,Crime
396. Kaliyugam Pattanamlo,6.7, (2.2K),2h 30m,Crime
397. Thirumbipaar,5.9, (239),1h 41m,Crime
398. One Last Time,7.0, (15),1h 22m,Crime
402. The Unwavering Brotherhood,5.3, (77),1h 34m,Crime
403. Bheema,5.8, (947),2h 28m,Crime
404. Abudeka Is Back,5.3, (33),2h,Crime
405. Dickweed,7.1, (36),1h 30m,Crime
406. Chor Dil,7.4, (37),2h 15m,Crime
407. Murder in a Teacup,6.3, (147),1h 33m,Crime
408. Cry of Silence,6.2, (71),1h 56m,Crime
409. Anyone Else But Me,7.0, (153),1h 35m,Crime
410. Bury Him,7.4, (13),1h 28m,Crime
411. Dandupalayam,5.9, (1.3K),2h 17m,Crime
412. Swing Bout,8.7, (174),1h 30m,Crime
413. Dream Team,5.2, (59),1h 31m,Crime
414. Unknown Caller,7.0, (29),1h 3m,Crime
415. Housekeeping,6.0, (41),1h 38m,Crime
417. The Bodyguard,6.6, (29),1h 27m,Crime
418. Uninvited,6.8, (71),1h 33m,Crime
419. Illusions for Sale: The Rise and Fall of Generation Zoe,6.2, (637),1h 47m,Crime
421. Yevam,6.1, (1.5K),2h 3m,Crime
422. Holiday Hold-Up,5.7, (68),1h 29m,Crime
423. Brattt,4.7, (67),1h 57m,Crime
425. Tiger Wolf Rabbit,6.3, (475),2h 6m,Crime
426. Common Sense,2.5, (20),1h 8m,Crime
427. Maloney - Die ersten drei haarsträubenden Fälle,6.7, (76),1h 38m,Crime
428. Rebel,3.1, (65),1h 40m,Crime
430. Chithini,6.0, (551),2h 31m,Crime
431. Wieczór kawalerski,4.8, (436),1h 25m,Crime
435. Who Killed Angel Adams?,6.2, (22),1h 16m,Crime
436. Tschugger - Der Lätscht Fall,8.1, (163),2h 27m,Crime
