Title,Ratings,Votings,Duration,Genre
155. Terminator: Skynet Rising,6.4, (348),1h 28m,Action
156. Blood Star,6.2, (6.5K),1h 37m,Action
157. Lights Out,4.9, (1.9K),1h 30m,Action
158. Hotspring Sharkattack,5.5, (223),1h 18m,Action
159. Duchess,4.6, (1.8K),1h 54m,Action
160. Latency,4.2, (3.1K),1h 34m,Action
161. Pani,6.9, (3.7K),2h 23m,Action
162. The Clean Up Crew,4.2, (1.5K),1h 35m,Action
163. Sikandar Ka Muqaddar,6.0, (26K),2h 22m,Action
164. Bougainvillea,6.4, (3.6K),2h 18m,Action
165. Rifle Club,7.0, (4.9K),1h 53m,Action
166. Baby Invasion,4.7, (714),1h 20m,Action
167. The Thundermans Return,5.0, (2K),1h 10m,Action
168. Savi,5.9, (37K),2h 6m,Action
169. Eye for an Eye 2,6.6, (640),1h 30m,Action
170. Bade Miyan Chote Miyan,3.8, (41K),2h 43m,Action
171. Murder Company,3.6, (1.7K),1h 26m,Action
"172. I, the Executioner",6.3, (2.4K),1h 58m,Action
173. Por,5.1, (644),2h 34m,Action
174. Cells at Work!,6.7, (1.3K),1h 49m,Action
175. Thangalaan,6.5, (7K),2h 36m,Action
176. Bureau 749,3.8, (650),2h 3m,Action
177. The Last Kumite,4.6, (2.5K),1h 45m,Action
178. Life After Fighting,6.4, (2.4K),2h 6m,Action
179. Despatch,4.4, (5.1K),2h 33m,Action
180. Paradox Effect,6.0, (11K),1h 27m,Action
181. Exorcism Chronicles: The Beginning,6.3, (223),1h 25m,Action
182. Trouble,6.2, (7.6K),1h 38m,Action
183. Vettaiyan,6.9, (41K),2h 43m,Action
184. The Traveller,5.3, (270),2h 14m,Action
185. Bhaje Vaayu Vegam,6.1, (787),2h 16m,Action
186. Viduthalai Part 2,7.7, (18K),2h 50m,Action
187. Prey,3.7, (3.8K),1h 26m,Action
188. Fight Another Day,4.4, (453),1h 37m,Action
189. Hitpig,5.3, (1.2K),1h 26m,Action
190. Razakar: The Silent Genocide of Hyderabad,7.3, (5.4K),2h 46m,Action
191. Mura,7.2, (7.1K),2h 9m,Action
192. Gunner,3.2, (3.2K),1h 46m,Action
193. The Unexpecteds,7.3, (10),1h 27m,Action
194. Toofan,7.3, (9K),2h 25m,Action
195. Raayan,6.5, (13K),2h 25m,Action
196. Saripodhaa Sanivaaram,7.1, (13K),2h 46m,Action
197. Dominique,5.3, (2.6K),1h 40m,Action
198. Garudan,7.1, (3.5K),2h 13m,Action
199. Bagheera,6.7, (8.5K),2h 38m,Action
200. Kill Em All 2,4.1, (1.5K),1h 28m,Action
201. Ayalaan,5.9, (4.3K),2h 35m,Action
202. Alienoid: The Return to the Future,6.5, (3K),2h 2m,Action
203. Max,7.1, (3.7K),2h 12m,Action
204. Rebirth Island,7.4, (69),1h 43m,Action
205. Kingdom 4: Return of the Great General,7.2, (1.6K),2h 25m,Action
206. Continental Split,3.5, (623),1h 28m,Action
207. Yodha,5.7, (9.1K),2h 10m,Action
208. A Legend,4.7, (1.2K),2h 9m,Action
209. Auron Mein Kahan Dum Tha,6.3, (41K),2h 30m,Action
210. Siren,6.4, (3K),2h 34m,Action
211. Golden Kamuy,6.3, (2.8K),2h 7m,Action
212. One Fast Move,5.0, (2.4K),1h 48m,Action
213. Captain Miller,7.1, (14K),2h 37m,Action
214. Kanguva,4.5, (16K),2h 32m,Action
215. Ferry 2,5.6, (4.1K),1h 34m,Action
216. Escape from the 21st Century,6.4, (1.3K),1h 38m,Action
217. Roadkill,3.7, (733),1h 30m,Action
218. Yolo,6.9, (4.1K),2h 9m,Action
219. Tillu Square,6.6, (3.6K),2h 17m,Action
220. UI,6.7, (5.9K),2h 15m,Action
221. School of Magical Animals 3,5.7, (452),1h 45m,Action
222. High Forces,5.8, (670),1h 59m,Action
223. The Ballad of Davy Crockett,4.6, (286),1h 36m,Action
224. The Waiter,7.4, (56),1h 40m,Action
225. Taklee Genesis x Worlds Collide,5.3, (500),2h 26m,Action
226. Mani nude,5.8, (138),1h 24m,Action
227. Agni,7.1, (15K),2h 2m,Action
228. The Last Front,5.3, (874),1h 38m,Action
229. Turbo,6.0, (4.5K),2h 35m,Action
230. Non Negotiable,5.4, (1.3K),1h 27m,Action
